Country,Date,full[%]
Czech Republic,2020-10-02,97.95
Denmark,2020-10-02,93.47
France,2020-10-02,97.17
Germany,2020-10-02,94.7
Hungary,2020-10-02,97.78
Ireland,2020-10-02,-
Italy,2020-10-02,98.29
Latvia,2020-10-02,98.84
Netherlands,2020-10-02,90.81
Poland,2020-10-02,98.61
Portugal,2020-10-02,100
Romania,2020-10-02,92.5
Slovakia,2020-10-02,92.25
Spain,2020-10-02,94.78
Sweden,2020-10-02,80.34
United Kingdom (Pre-Brexit),2020-10-02,74.5
Austria,2020-10-03,90.87
Belgium,2020-10-03,97.52
Bulgaria,2020-10-03,97.97
Croatia,2020-10-03,94.98
Czech Republic,2020-10-03,98.06
Denmark,2020-10-03,93.66
France,2020-10-03,97.41
Germany,2020-10-03,94.87
Hungary,2020-10-03,97.99
Ireland,2020-10-03,-
Italy,2020-10-03,98.35
Latvia,2020-10-03,99
Netherlands,2020-10-03,90.94
Poland,2020-10-03,98.65
Portugal,2020-10-03,98.49
Romania,2020-10-03,92.72
Slovakia,2020-10-03,92.6
Spain,2020-10-03,94.84
Sweden,2020-10-03,80.34
United Kingdom (Pre-Brexit),2020-10-03,76.87
Austria,2020-10-04,91.32
Belgium,2020-10-04,97.63
Bulgaria,2020-10-04,97.97
Croatia,2020-10-04,95.2
Czech Republic,2020-10-04,98.15
Denmark,2020-10-04,93.83
France,2020-10-04,97.71
Germany,2020-10-04,95.02
Hungary,2020-10-04,98.2
Ireland,2020-10-04,-
Italy,2020-10-04,98.41
Latvia,2020-10-04,99.15
Netherlands,2020-10-04,91.14
Poland,2020-10-04,98.71
Portugal,2020-10-04,98.08
Romania,2020-10-04,93.01
Slovakia,2020-10-04,92.94
Spain,2020-10-04,94.91
Sweden,2020-10-04,80.34
United Kingdom (Pre-Brexit),2020-10-04,79.18
Austria,2020-10-05,91.39
Belgium,2020-10-05,97.63
Bulgaria,2020-10-05,97.97
Croatia,2020-10-05,95.33
Czech Republic,2020-10-05,98.14
Denmark,2020-10-05,93.82
France,2020-10-05,97.7
Germany,2020-10-05,95.03
Hungary,2020-10-05,98.4
Ireland,2020-10-05,-
Italy,2020-10-05,98.46
Latvia,2020-10-05,99.32
Netherlands,2020-10-05,91.13
Poland,2020-10-05,98.75
Portugal,2020-10-05,98.94
Romania,2020-10-05,93.18
Slovakia,2020-10-05,93.17
Spain,2020-10-05,94.98
Sweden,2020-10-05,80.34
United Kingdom (Pre-Brexit),2020-10-05,79.93
Austria,2020-10-06,91.42
Belgium,2020-10-06,97.44
Bulgaria,2020-10-06,97.97
Croatia,2020-10-06,95.47
Czech Republic,2020-10-06,98.14
Denmark,2020-10-06,93.79
France,2020-10-06,97.7
Germany,2020-10-06,95.02
Hungary,2020-10-06,98.58
Ireland,2020-10-06,-
Italy,2020-10-06,98.51
Latvia,2020-10-06,99.46
Netherlands,2020-10-06,91.14
Poland,2020-10-06,98.83
Portugal,2020-10-06,99.19
Romania,2020-10-06,93.32
Slovakia,2020-10-06,93.35
Spain,2020-10-06,95.04
Sweden,2020-10-06,80.34
United Kingdom (Pre-Brexit),2020-10-06,81.62
Austria,2020-10-07,91.51
Belgium,2020-10-07,97.52
Bulgaria,2020-10-07,97.97
Croatia,2020-10-07,95.54
Czech Republic,2020-10-07,98.15
Denmark,2020-10-07,93.75
France,2020-10-07,97.65
Germany,2020-10-07,95.04
Hungary,2020-10-07,98.67
Ireland,2020-10-07,-
Italy,2020-10-07,98.56
Latvia,2020-10-07,99.61
Netherlands,2020-10-07,91.12
Poland,2020-10-07,98.9
Portugal,2020-10-07,99.5
Romania,2020-10-07,93.42
Slovakia,2020-10-07,93.4
Spain,2020-10-07,94.97
Sweden,2020-10-07,80.34
United Kingdom (Pre-Brexit),2020-10-07,82.88
Austria,2020-10-08,91.55
Belgium,2020-10-08,97.47
Bulgaria,2020-10-08,97.97
Croatia,2020-10-08,95.62
Czech Republic,2020-10-08,98.14
Denmark,2020-10-08,93.79
France,2020-10-08,97.68
Germany,2020-10-08,95.06
Hungary,2020-10-08,98.73
Ireland,2020-10-08,-
Italy,2020-10-08,98.61
Latvia,2020-10-08,99.75
Netherlands,2020-10-08,91.13
Poland,2020-10-08,98.97
Portugal,2020-10-08,99.72
Romania,2020-10-08,93.5
Slovakia,2020-10-08,93.53
Spain,2020-10-08,94.81
Sweden,2020-10-08,80.34
United Kingdom (Pre-Brexit),2020-10-08,83.61
Austria,2020-10-09,91.61
Belgium,2020-10-09,97.54
Bulgaria,2020-10-09,97.61
Croatia,2020-10-09,95.66
Czech Republic,2020-10-09,98.15
Denmark,2020-10-09,93.79
France,2020-10-09,97.75
Germany,2020-10-09,95.07
Hungary,2020-10-09,98.79
Ireland,2020-10-09,-
Italy,2020-10-09,98.67
Latvia,2020-10-09,99.89
Netherlands,2020-10-09,91.25
Poland,2020-10-09,99.02
Portugal,2020-10-09,99.72
Romania,2020-10-09,93.62
Slovakia,2020-10-09,93.5
Spain,2020-10-09,94.66
Sweden,2020-10-09,80.34
United Kingdom (Pre-Brexit),2020-10-09,84.54
Austria,2020-10-10,91.85
Belgium,2020-10-10,97.61
Bulgaria,2020-10-10,97.24
Croatia,2020-10-10,95.79
Czech Republic,2020-10-10,98.21
Denmark,2020-10-10,94
France,2020-10-10,98.05
Germany,2020-10-10,95.16
Hungary,2020-10-10,98.85
Ireland,2020-10-10,-
Italy,2020-10-10,98.73
Latvia,2020-10-10,100
Netherlands,2020-10-10,91.49
Poland,2020-10-10,99.1
Portugal,2020-10-10,100
Romania,2020-10-10,93.79
Slovakia,2020-10-10,95.29
Spain,2020-10-10,94.77
Sweden,2020-10-10,80.34
United Kingdom (Pre-Brexit),2020-10-10,86.65
Austria,2020-10-11,91.99
Belgium,2020-10-11,97.65
Bulgaria,2020-10-11,96.88
Croatia,2020-10-11,95.84
Czech Republic,2020-10-11,98.25
Denmark,2020-10-11,94.18
France,2020-10-11,98.29
Germany,2020-10-11,95.24
Hungary,2020-10-11,98.89
Ireland,2020-10-11,-
Italy,2020-10-11,98.79
Latvia,2020-10-11,100
Netherlands,2020-10-11,90.95
Poland,2020-10-11,99.11
Portugal,2020-10-11,100
Romania,2020-10-11,94.07
Slovakia,2020-10-11,95.47
Spain,2020-10-11,94.77
Sweden,2020-10-11,80.34
United Kingdom (Pre-Brexit),2020-10-11,88.27
Austria,2020-10-12,91.76
Belgium,2020-10-12,97.59
Bulgaria,2020-10-12,96.51
Croatia,2020-10-12,95.84
Czech Republic,2020-10-12,98.21
Denmark,2020-10-12,94.12
France,2020-10-12,98.19
Germany,2020-10-12,95.19
Hungary,2020-10-12,98.88
Ireland,2020-10-12,-
Italy,2020-10-12,98.83
Latvia,2020-10-12,100
Netherlands,2020-10-12,90.81
Poland,2020-10-12,99.03
Portugal,2020-10-12,100
Romania,2020-10-12,94.39
Slovakia,2020-10-12,95.24
Spain,2020-10-12,94.77
Sweden,2020-10-12,80.34
United Kingdom (Pre-Brexit),2020-10-12,88.16
Austria,2020-10-13,91.57
Belgium,2020-10-13,97.59
Bulgaria,2020-10-13,96.15
Croatia,2020-10-13,95.84
Czech Republic,2020-10-13,98.17
Denmark,2020-10-13,94.16
France,2020-10-13,98.07
Germany,2020-10-13,95.12
Hungary,2020-10-13,98.81
Ireland,2020-10-13,-
Italy,2020-10-13,98.83
Latvia,2020-10-13,100
Netherlands,2020-10-13,88.92
Poland,2020-10-13,98.78
Portugal,2020-10-13,100
Romania,2020-10-13,94.43
Slovakia,2020-10-13,95.1
Spain,2020-10-13,94.77
Sweden,2020-10-13,80.34
United Kingdom (Pre-Brexit),2020-10-13,87.73
Austria,2020-10-14,91.3
Belgium,2020-10-14,97.58
Bulgaria,2020-10-14,97.79
Croatia,2020-10-14,95.84
Czech Republic,2020-10-14,98.12
Denmark,2020-10-14,94.22
France,2020-10-14,97.86
Germany,2020-10-14,95.06
Hungary,2020-10-14,98.75
Ireland,2020-10-14,-
Italy,2020-10-14,98.84
Latvia,2020-10-14,100
Netherlands,2020-10-14,88.52
Poland,2020-10-14,98.54
Portugal,2020-10-14,100
Romania,2020-10-14,94.5
Slovakia,2020-10-14,94.91
Spain,2020-10-14,94.77
Sweden,2020-10-14,80.34
United Kingdom (Pre-Brexit),2020-10-14,87.91
Austria,2020-10-15,91.09
Belgium,2020-10-15,97.54
Bulgaria,2020-10-15,97.66
Croatia,2020-10-15,95.84
Czech Republic,2020-10-15,98.06
Denmark,2020-10-15,94.11
France,2020-10-15,97.53
Germany,2020-10-15,94.94
Hungary,2020-10-15,98.68
Ireland,2020-10-15,-
Italy,2020-10-15,98.87
Latvia,2020-10-15,100
Netherlands,2020-10-15,88.07
Poland,2020-10-15,98.35
Portugal,2020-10-15,100
Romania,2020-10-15,94.57
Slovakia,2020-10-15,94.73
Spain,2020-10-15,94.77
Sweden,2020-10-15,80.34
United Kingdom (Pre-Brexit),2020-10-15,87.16
Austria,2020-10-16,90.89
Belgium,2020-10-16,97.65
Bulgaria,2020-10-16,97.52
Croatia,2020-10-16,95.84
Czech Republic,2020-10-16,97.95
Denmark,2020-10-16,94.01
France,2020-10-16,97.13
Germany,2020-10-16,94.84
Hungary,2020-10-16,98.6
Ireland,2020-10-16,-
Italy,2020-10-16,98.9
Latvia,2020-10-16,100
Netherlands,2020-10-16,87.56
Poland,2020-10-16,98.14
Portugal,2020-10-16,100
Romania,2020-10-16,94.69
Slovakia,2020-10-16,94.45
Spain,2020-10-16,94.77
Sweden,2020-10-16,80.34
United Kingdom (Pre-Brexit),2020-10-16,86.98
Austria,2020-10-17,90.88
Belgium,2020-10-17,97.58
Bulgaria,2020-10-17,97.39
Croatia,2020-10-17,95.71
Czech Republic,2020-10-17,97.87
Denmark,2020-10-17,94.06
France,2020-10-17,96.95
Germany,2020-10-17,94.75
Hungary,2020-10-17,98.52
Ireland,2020-10-17,-
Italy,2020-10-17,98.94
Latvia,2020-10-17,100
Netherlands,2020-10-17,87.26
Poland,2020-10-17,97.9
Portugal,2020-10-17,100
Romania,2020-10-17,94.82
Slovakia,2020-10-17,94.26
Spain,2020-10-17,94.77
Sweden,2020-10-17,80.34
United Kingdom (Pre-Brexit),2020-10-17,76.8
Austria,2020-10-18,90.91
Belgium,2020-10-18,97.66
Bulgaria,2020-10-18,97.34
Croatia,2020-10-18,95.6
Czech Republic,2020-10-18,97.78
Denmark,2020-10-18,94.13
France,2020-10-18,96.9
Germany,2020-10-18,94.73
Hungary,2020-10-18,98.45
Ireland,2020-10-18,-
Italy,2020-10-18,98.98
Latvia,2020-10-18,100
Netherlands,2020-10-18,87.13
Poland,2020-10-18,97.71
Portugal,2020-10-18,100
Romania,2020-10-18,94.92
Slovakia,2020-10-18,94.19
Spain,2020-10-18,94.77
Sweden,2020-10-18,80.34
United Kingdom (Pre-Brexit),2020-10-18,87.14
Austria,2020-10-19,90.65
Belgium,2020-10-19,97.64
Bulgaria,2020-10-19,97.25
Croatia,2020-10-19,95.39
Czech Republic,2020-10-19,97.7
Denmark,2020-10-19,93.96
France,2020-10-19,96.84
Germany,2020-10-19,94.66
Hungary,2020-10-19,98.35
Ireland,2020-10-19,-
Italy,2020-10-19,98.98
Latvia,2020-10-19,100
Netherlands,2020-10-19,86.71
Poland,2020-10-19,97.43
Portugal,2020-10-19,100
Romania,2020-10-19,94.85
Slovakia,2020-10-19,93.96
Spain,2020-10-19,94.77
Sweden,2020-10-19,80.34
United Kingdom (Pre-Brexit),2020-10-19,87.89
Austria,2020-10-20,90.46
Belgium,2020-10-20,97.65
Bulgaria,2020-10-20,97.13
Croatia,2020-10-20,95.06
Czech Republic,2020-10-20,97.65
Denmark,2020-10-20,93.81
France,2020-10-20,96.77
Germany,2020-10-20,94.57
Hungary,2020-10-20,98.27
Ireland,2020-10-20,-
Italy,2020-10-20,98.89
Latvia,2020-10-20,100
Netherlands,2020-10-20,86.56
Poland,2020-10-20,97.15
Portugal,2020-10-20,100
Romania,2020-10-20,94.72
Slovakia,2020-10-20,93.64
Spain,2020-10-20,94.77
Sweden,2020-10-20,80.34
United Kingdom (Pre-Brexit),2020-10-20,89.21
Austria,2020-10-21,90.42
Belgium,2020-10-21,97.68
Bulgaria,2020-10-21,97.01
Croatia,2020-10-21,94.89
Czech Republic,2020-10-21,97.63
Denmark,2020-10-21,93.7
France,2020-10-21,96.84
Germany,2020-10-21,94.55
Hungary,2020-10-21,98.09
Ireland,2020-10-21,-
Italy,2020-10-21,98.88
Latvia,2020-10-21,100
Netherlands,2020-10-21,86.44
Poland,2020-10-21,96.94
Portugal,2020-10-21,100
Romania,2020-10-21,94.55
Slovakia,2020-10-21,93.47
Spain,2020-10-21,94.77
Sweden,2020-10-21,80.34
United Kingdom (Pre-Brexit),2020-10-21,89.89
Austria,2020-10-22,90.3
Belgium,2020-10-22,97.69
Bulgaria,2020-10-22,96.84
Croatia,2020-10-22,94.78
Czech Republic,2020-10-22,97.59
Denmark,2020-10-22,93.71
France,2020-10-22,96.82
Germany,2020-10-22,94.55
Hungary,2020-10-22,97.99
Ireland,2020-10-22,-
Italy,2020-10-22,98.88
Latvia,2020-10-22,100
Netherlands,2020-10-22,86.26
Poland,2020-10-22,96.85
Portugal,2020-10-22,100
Romania,2020-10-22,94.38
Slovakia,2020-10-22,93.22
Spain,2020-10-22,94.77
Sweden,2020-10-22,80.34
United Kingdom (Pre-Brexit),2020-10-22,90.83
Austria,2020-10-23,90.23
Belgium,2020-10-23,97.57
Bulgaria,2020-10-23,96.66
Croatia,2020-10-23,94.74
Czech Republic,2020-10-23,97.55
Denmark,2020-10-23,93.58
France,2020-10-23,96.92
Germany,2020-10-23,94.51
Hungary,2020-10-23,97.9
Ireland,2020-10-23,-
Italy,2020-10-23,98.89
Latvia,2020-10-23,100
Netherlands,2020-10-23,86.11
Poland,2020-10-23,96.78
Portugal,2020-10-23,100
Romania,2020-10-23,94.29
Slovakia,2020-10-23,92.98
Spain,2020-10-23,94.77
Sweden,2020-10-23,80.34
United Kingdom (Pre-Brexit),2020-10-23,91.57
Austria,2020-10-24,89.56
Belgium,2020-10-24,97.69
Bulgaria,2020-10-24,96.48
Croatia,2020-10-24,94.71
Czech Republic,2020-10-24,97.57
Denmark,2020-10-24,93.73
France,2020-10-24,97.37
Germany,2020-10-24,94.59
Hungary,2020-10-24,97.82
Ireland,2020-10-24,-
Italy,2020-10-24,98.91
Latvia,2020-10-24,99.98
Netherlands,2020-10-24,86.34
Poland,2020-10-24,96.74
Portugal,2020-10-24,95.47
Romania,2020-10-24,94.27
Slovakia,2020-10-24,92.85
Spain,2020-10-24,94.77
Sweden,2020-10-24,80.34
United Kingdom (Pre-Brexit),2020-10-24,93.77
Austria,2020-10-25,90.58
Belgium,2020-10-25,97.7
Bulgaria,2020-10-25,96.12
Croatia,2020-10-25,94.71
Czech Republic,2020-10-25,97.56
Denmark,2020-10-25,93.87
France,2020-10-25,97.8
Germany,2020-10-25,94.69
Hungary,2020-10-25,97.71
Ireland,2020-10-25,-
Italy,2020-10-25,98.92
Latvia,2020-10-25,99.71
Netherlands,2020-10-25,86.5
Poland,2020-10-25,96.76
Portugal,2020-10-25,97.78
Romania,2020-10-25,93.78
Slovakia,2020-10-25,92.85
Spain,2020-10-25,94.77
Sweden,2020-10-25,80.34
United Kingdom (Pre-Brexit),2020-10-25,95.7
Austria,2020-10-26,90.57
Belgium,2020-10-26,97.43
Bulgaria,2020-10-26,95.75
Croatia,2020-10-26,94.69
Czech Republic,2020-10-26,97.48
Denmark,2020-10-26,93.73
France,2020-10-26,97.92
Germany,2020-10-26,94.58
Hungary,2020-10-26,97.56
Ireland,2020-10-26,-
Italy,2020-10-26,99.05
Latvia,2020-10-26,99.29
Netherlands,2020-10-26,86.46
Poland,2020-10-26,96.75
Portugal,2020-10-26,96.24
Romania,2020-10-26,94.24
Slovakia,2020-10-26,92.64
Spain,2020-10-26,94.77
Sweden,2020-10-26,80.34
United Kingdom (Pre-Brexit),2020-10-26,96.32
Austria,2020-10-27,90.43
Belgium,2020-10-27,97.2
Bulgaria,2020-10-27,95.39
Croatia,2020-10-27,94.6
Czech Republic,2020-10-27,97.37
Denmark,2020-10-27,93.74
France,2020-10-27,97.93
Germany,2020-10-27,94.35
Hungary,2020-10-27,97.49
Ireland,2020-10-27,-
Italy,2020-10-27,99.04
Latvia,2020-10-27,98.88
Netherlands,2020-10-27,86.28
Poland,2020-10-27,96.76
Portugal,2020-10-27,93.85
Romania,2020-10-27,94.02
Slovakia,2020-10-27,92.41
Spain,2020-10-27,94.77
Sweden,2020-10-27,80.34
United Kingdom (Pre-Brexit),2020-10-27,94.57
Austria,2020-10-28,90.39
Belgium,2020-10-28,97.25
Bulgaria,2020-10-28,95.02
Croatia,2020-10-28,94.51
Czech Republic,2020-10-28,97.31
Denmark,2020-10-28,93.72
France,2020-10-28,98
Germany,2020-10-28,94.2
Hungary,2020-10-28,97.38
Ireland,2020-10-28,-
Italy,2020-10-28,99.02
Latvia,2020-10-28,98.47
Netherlands,2020-10-28,86.24
Poland,2020-10-28,96.82
Portugal,2020-10-28,92.05
Romania,2020-10-28,93.74
Slovakia,2020-10-28,92.21
Spain,2020-10-28,94.79
Sweden,2020-10-28,80.34
United Kingdom (Pre-Brexit),2020-10-28,94.06
Austria,2020-10-29,90.33
Belgium,2020-10-29,97.21
Bulgaria,2020-10-29,94.65
Croatia,2020-10-29,94.32
Czech Republic,2020-10-29,97.02
Denmark,2020-10-29,98.07
France,2020-10-29,98.07
Germany,2020-10-29,94.09
Hungary,2020-10-29,97.23
Ireland,2020-10-29,-
Italy,2020-10-29,98.98
Latvia,2020-10-29,98.16
Netherlands,2020-10-29,86.16
Poland,2020-10-29,96.9
Portugal,2020-10-29,91.25
Romania,2020-10-29,93.57
Slovakia,2020-10-29,91.97
Spain,2020-10-29,94.8
Sweden,2020-10-29,80.34
United Kingdom (Pre-Brexit),2020-10-29,93.41
Austria,2020-10-30,90.17
Belgium,2020-10-30,97.22
Bulgaria,2020-10-30,94.29
Croatia,2020-10-30,94.2
Czech Republic,2020-10-30,96.82
Denmark,2020-10-30,97.97
France,2020-10-30,98.22
Germany,2020-10-30,94.08
Hungary,2020-10-30,97.18
Ireland,2020-10-30,-
Italy,2020-10-30,98.98
Latvia,2020-10-30,98.12
Netherlands,2020-10-30,86.21
Poland,2020-10-30,96.97
Portugal,2020-10-30,91.37
Romania,2020-10-30,93.37
Slovakia,2020-10-30,93.14
Spain,2020-10-30,94.8
Sweden,2020-10-30,80.34
United Kingdom (Pre-Brexit),2020-10-30,93.71
Austria,2020-10-31,90.31
Belgium,2020-10-31,97.36
Bulgaria,2020-10-31,95.18
Croatia,2020-10-31,94.17
Czech Republic,2020-10-31,96.82
Denmark,2020-10-31,98.12
France,2020-10-31,98.18
Germany,2020-10-31,94.22
Hungary,2020-10-31,97.13
Ireland,2020-10-31,-
Italy,2020-10-31,99.01
Latvia,2020-10-31,98.12
Netherlands,2020-10-31,86.49
Poland,2020-10-31,97.07
Portugal,2020-10-31,92.08
Romania,2020-10-31,93.08
Slovakia,2020-10-31,93.01
Spain,2020-10-31,94.8
Sweden,2020-10-31,80.34
United Kingdom (Pre-Brexit),2020-10-31,96.49
Austria,2020-11-01,90.62
Belgium,2020-11-01,97.56
Bulgaria,2020-11-01,94.82
Croatia,2020-11-01,94
Czech Republic,2020-11-01,96.67
Denmark,2020-11-01,98.37
France,2020-11-01,100
Germany,2020-11-01,94.4
Hungary,2020-11-01,97.1
Ireland,2020-11-01,-
Italy,2020-11-01,98.84
Latvia,2020-11-01,97.98
Netherlands,2020-11-01,86.62
Poland,2020-11-01,97.17
Portugal,2020-11-01,92.87
Romania,2020-11-01,92.99
Slovakia,2020-11-01,92.85
Spain,2020-11-01,94.8
Sweden,2020-11-01,80.34
United Kingdom (Pre-Brexit),2020-11-01,99.31
Austria,2020-11-02,90.93
Belgium,2020-11-02,97.66
Bulgaria,2020-11-02,94.62
Croatia,2020-11-02,93.55
Czech Republic,2020-11-02,96.6
Denmark,2020-11-02,98.51
France,2020-11-02,100
Germany,2020-11-02,94.57
Hungary,2020-11-02,97.08
Ireland,2020-11-02,-
Italy,2020-11-02,98.48
Latvia,2020-11-02,97.81
Netherlands,2020-11-02,86.91
Poland,2020-11-02,97.25
Portugal,2020-11-02,92.87
Romania,2020-11-02,92.73
Slovakia,2020-11-02,92.69
Spain,2020-11-02,94.8
Sweden,2020-11-02,80.34
United Kingdom (Pre-Brexit),2020-11-02,100
Austria,2020-11-03,91.04
Belgium,2020-11-03,97.44
Bulgaria,2020-11-03,94.55
Croatia,2020-11-03,93.25
Czech Republic,2020-11-03,96.61
Denmark,2020-11-03,98.52
France,2020-11-03,100
Germany,2020-11-03,94.59
Hungary,2020-11-03,97.07
Ireland,2020-11-03,-
Italy,2020-11-03,98.12
Latvia,2020-11-03,97.59
Netherlands,2020-11-03,86.87
Poland,2020-11-03,97.36
Portugal,2020-11-03,92.87
Romania,2020-11-03,92.48
Slovakia,2020-11-03,92.66
Spain,2020-11-03,94.8
Sweden,2020-11-03,80.34
United Kingdom (Pre-Brexit),2020-11-03,99.82
Austria,2020-11-04,91.08
Belgium,2020-11-04,97.17
Bulgaria,2020-11-04,94.43
Croatia,2020-11-04,92.68
Czech Republic,2020-11-04,96.44
Denmark,2020-11-04,98.49
France,2020-11-04,100
Germany,2020-11-04,94.41
Hungary,2020-11-04,97.06
Ireland,2020-11-04,-
Italy,2020-11-04,97.83
Latvia,2020-11-04,97.37
Netherlands,2020-11-04,86.64
Poland,2020-11-04,97.4
Portugal,2020-11-04,92.87
Romania,2020-11-04,92.29
Slovakia,2020-11-04,92.65
Spain,2020-11-04,94.81
Sweden,2020-11-04,80.34
United Kingdom (Pre-Brexit),2020-11-04,98.46
Austria,2020-11-05,91.11
Belgium,2020-11-05,96.75
Bulgaria,2020-11-05,94.31
Croatia,2020-11-05,92.18
Czech Republic,2020-11-05,96.16
Denmark,2020-11-05,98.45
France,2020-11-05,100
Germany,2020-11-05,94.19
Hungary,2020-11-05,97.03
Ireland,2020-11-05,-
Italy,2020-11-05,97.51
Latvia,2020-11-05,97.17
Netherlands,2020-11-05,86.49
Poland,2020-11-05,97.33
Portugal,2020-11-05,93.38
Romania,2020-11-05,92.08
Slovakia,2020-11-05,92.55
Spain,2020-11-05,94.76
Sweden,2020-11-05,80.34
United Kingdom (Pre-Brexit),2020-11-05,97.23
Austria,2020-11-06,91.12
Belgium,2020-11-06,96.65
Bulgaria,2020-11-06,94.18
Croatia,2020-11-06,91.72
Czech Republic,2020-11-06,95.97
Denmark,2020-11-06,98.27
France,2020-11-06,99.78
Germany,2020-11-06,94.09
Hungary,2020-11-06,96.96
Ireland,2020-11-06,-
Italy,2020-11-06,97.28
Latvia,2020-11-06,96.97
Netherlands,2020-11-06,86.41
Poland,2020-11-06,97.21
Portugal,2020-11-06,94.1
Romania,2020-11-06,91.83
Slovakia,2020-11-06,92.48
Spain,2020-11-06,94.64
Sweden,2020-11-06,80.34
United Kingdom (Pre-Brexit),2020-11-06,96.75
Austria,2020-11-07,91.22
Belgium,2020-11-07,96.54
Bulgaria,2020-11-07,93.82
Croatia,2020-11-07,91.23
Czech Republic,2020-11-07,95.76
Denmark,2020-11-07,98.41
France,2020-11-07,99.81
Germany,2020-11-07,94.07
Hungary,2020-11-07,96.9
Ireland,2020-11-07,-
Italy,2020-11-07,97.12
Latvia,2020-11-07,96.76
Netherlands,2020-11-07,86.39
Poland,2020-11-07,97.22
Portugal,2020-11-07,94.79
Romania,2020-11-07,91.67
Slovakia,2020-11-07,92.5
Spain,2020-11-07,94.51
Sweden,2020-11-07,80.34
United Kingdom (Pre-Brexit),2020-11-07,96.04
Austria,2020-11-08,91.33
Belgium,2020-11-08,96.68
Bulgaria,2020-11-08,93.75
Croatia,2020-11-08,90.71
Czech Republic,2020-11-08,95.61
Denmark,2020-11-08,98.42
France,2020-11-08,99.91
Germany,2020-11-08,94.07
Hungary,2020-11-08,96.82
Ireland,2020-11-08,-
Italy,2020-11-08,96.96
Latvia,2020-11-08,96.55
Netherlands,2020-11-08,86.41
Poland,2020-11-08,97.3
Portugal,2020-11-08,95.34
Romania,2020-11-08,91.52
Slovakia,2020-11-08,92.54
Spain,2020-11-08,94.37
Sweden,2020-11-08,80.34
United Kingdom (Pre-Brexit),2020-11-08,96.27
Austria,2020-11-09,91.3
Belgium,2020-11-09,96.4
Bulgaria,2020-11-09,93.65
Croatia,2020-11-09,89.79
Czech Republic,2020-11-09,95.37
Denmark,2020-11-09,98.23
France,2020-11-09,99.63
Germany,2020-11-09,93.97
Hungary,2020-11-09,96.71
Ireland,2020-11-09,-
Italy,2020-11-09,96.66
Latvia,2020-11-09,96.24
Netherlands,2020-11-09,86.25
Poland,2020-11-09,97.18
Portugal,2020-11-09,95.34
Romania,2020-11-09,91.11
Slovakia,2020-11-09,92.52
Spain,2020-11-09,94.17
Sweden,2020-11-09,80.34
United Kingdom (Pre-Brexit),2020-11-09,95.99
Austria,2020-11-10,91.27
Belgium,2020-11-10,96.18
Bulgaria,2020-11-10,93.55
Croatia,2020-11-10,89.22
Czech Republic,2020-11-10,95.07
Denmark,2020-11-10,98.05
France,2020-11-10,99.21
Germany,2020-11-10,93.61
Hungary,2020-11-10,96.58
Ireland,2020-11-10,-
Italy,2020-11-10,96.33
Latvia,2020-11-10,95.95
Netherlands,2020-11-10,86.1
Poland,2020-11-10,96.99
Portugal,2020-11-10,93.82
Romania,2020-11-10,90.71
Slovakia,2020-11-10,92.39
Spain,2020-11-10,93.95
Sweden,2020-11-10,80.34
United Kingdom (Pre-Brexit),2020-11-10,96.07
Austria,2020-11-11,91.17
Belgium,2020-11-11,96.08
Bulgaria,2020-11-11,93.19
Croatia,2020-11-11,88.67
Czech Republic,2020-11-11,94.7
Denmark,2020-11-11,97.67
France,2020-11-11,99.02
Germany,2020-11-11,93.43
Hungary,2020-11-11,96.39
Ireland,2020-11-11,-
Italy,2020-11-11,96
Latvia,2020-11-11,95.67
Netherlands,2020-11-11,86.07
Poland,2020-11-11,96.88
